customer_id,event_date,amount,event_type
9779-DPNEJ,2024-02-11,80.15,support_contact
9805-FILKB,2022-02-21,20.2,transaction
5793-YOLJN,2021-05-27,21.0,transaction
0673-IGUQO,2025-11-02,20.45,balance_check
4123-FCVCB,2024-12-07,75.85,transaction
8819-IMISP,2023-05-17,80.45,mobile_deposit
7802-EFKNY,2025-07-05,24.95,bill_pay
8311-UEUAB,2020-06-01,75.5,login
5858-EAFCZ,2025-11-02,44.45,transfer
8035-BUYVG,2022-08-20,42.35,mobile_deposit
1163-ONYEY,2022-07-21,74.55,login
9787-XVQIU,2025-11-02,75.3,support_contact
8945-MUQUF,2021-09-24,94.8,support_contact
5656-MJEFC,2022-06-21,48.15,support_contact
6082-OQFBA,2024-01-12,19.65,mobile_deposit
8051-HJRLT,2025-11-02,70.55,mobile_deposit
8974-OVACP,2025-11-02,20.15,transfer
4010-YLMVT,2021-04-27,106.6,bill_pay
1379-FRVEB,2024-09-08,91.0,transaction
8612-GXIDD,2024-12-07,25.4,support_contact
6288-CHQJB,2021-06-26,69.95,balance_check
8160-HOWOX,2025-05-06,66.85,bill_pay
3023-GFLBR,2023-03-18,86.15,balance_check
6648-INWPS,2024-08-09,20.15,transfer
4223-BKEOR,2024-03-12,64.85,transfer
4079-VTGLK,2023-06-16,74.85,transfer
1763-WQFUK,2025-09-03,50.5,login
1391-UBDAR,2025-01-06,72.9,balance_check
8894-JVDCV,2020-10-29,115.05,bill_pay
2023-VQFDL,2024-06-10,19.0,bill_pay
1345-GKDZZ,2025-06-05,19.55,mobile_deposit
2014-MKGMH,2022-02-21,101.1,mobile_deposit
5628-FCGYG,2024-03-12,84.1,support_contact
2560-WBWXF,2020-05-02,24.15,mobile_deposit
0248-IPDFW,2025-11-02,50.1,transfer
7978-DKUQH,2023-11-13,74.6,bill_pay
4335-UPJSI,2023-12-13,19.75,balance_check
0524-IAVZO,2023-06-16,85.0,transfer
2737-YNGYW,2025-10-03,80.55,login
1784-EZDKJ,2021-09-24,106.8,mobile_deposit
9297-FVVDH,2021-03-28,84.5,transfer
8007-YYPWD,2024-09-08,25.05,transfer
7101-HRBLJ,2020-01-03,83.7,login
5159-YFPKQ,2025-10-03,75.8,transaction
6635-CPNUN,2023-08-15,96.6,bill_pay
4021-RQSNY,2023-07-16,98.5,balance_check
5453-YBTWV,2020-03-03,101.1,support_contact
5039-LZRQT,2024-11-07,20.2,transaction
2931-VUVJN,2021-01-27,94.05,mobile_deposit
9061-TIHDA,2024-11-07,95.25,transfer
8699-ASUFO,2025-05-06,74.4,login
6418-PIQSP,2020-10-29,81.0,login
8220-OCUFY,2024-03-12,60.25,bill_pay
3995-WFCSM,2025-10-03,60.85,transaction
1895-QTKDO,2025-11-02,43.95,support_contact
2038-OEQZH,2025-08-04,86.05,bill_pay
1178-PZGAB,2024-05-11,20.25,transfer
7927-AUXBZ,2023-06-16,85.15,bill_pay
2626-VEEWG,2020-06-01,19.4,balance_check
2878-RMWXY,2020-01-03,102.65,login
1657-DYMBM,2021-07-26,19.9,login
7311-MQJCH,2025-07-05,19.55,mobile_deposit
7375-WMVMT,2020-02-02,95.5,mobile_deposit
1136-XGEQU,2021-10-24,84.15,support_contact
2530-FMFXO,2021-04-27,103.2,transfer
6844-DZKRF,2025-10-03,50.2,balance_check
4695-WJZUE,2025-10-03,88.55,transaction
7619-ODSGN,2023-12-13,54.75,bill_pay
5970-GHJAW,2022-02-21,19.95,support_contact
8879-XUAHX,2020-02-02,116.25,transfer
3689-MOZGR,2023-07-16,31.2,mobile_deposit
4195-PNGZS,2020-04-02,24.45,bill_pay
5003-XZWWO,2020-02-02,84.2,mobile_deposit
3988-RQIXO,2025-11-02,91.3,bill_pay
7622-FWGEW,2021-04-27,85.65,transaction
6922-NCEDI,2021-04-27,21.2,transfer
2514-GINMM,2025-11-02,79.5,bill_pay
9891-NQDBD,2023-08-15,25.55,balance_check
6131-IUNXN,2024-05-11,20.2,support_contact
8548-AWOFC,2020-07-01,63.85,login
9798-DRYDS,2024-07-10,61.95,balance_check
8532-UEFWH,2021-08-25,25.75,balance_check
6296-DDOOR,2024-05-11,58.2,support_contact
7951-VRDVK,2022-12-18,85.85,login
5931-FLJJF,2025-05-06,70.1,balance_check
4815-YOSUK,2020-01-03,104.9,bill_pay
2659-VXMWZ,2020-06-01,111.3,bill_pay
0380-NEAVX,2023-02-16,99.85,bill_pay
3207-OYBWH,2021-03-28,95.25,login
4285-GYRQC,2025-05-06,86.25,balance_check
7216-EWTRS,2025-11-02,100.8,login
4365-MSDYN,2025-04-06,19.55,bill_pay
7036-TYDEC,2020-04-02,104.0,support_contact
5802-ADBRC,2021-10-24,104.4,balance_check
8076-FEZKJ,2025-02-05,19.5,balance_check
5197-YPYBZ,2024-12-07,25.25,mobile_deposit
8337-MSSXB,2024-10-08,86.3,mobile_deposit
4312-GVYNH,2020-03-03,49.85,transaction
8495-LJDFO,2020-08-30,108.95,transfer
0839-JTCUD,2020-07-01,89.9,mobile_deposit
5494-WOZRZ,2020-02-02,82.0,login
1302-UHBDD,2024-04-11,89.95,mobile_deposit
2234-EOFPT,2020-01-03,79.35,transaction
8619-IJNDK,2020-02-02,64.05,balance_check
8378-LKJAF,2022-10-19,101.15,transaction
8182-BJDSI,2023-08-15,89.95,balance_check
2528-HFYZX,2024-07-10,76.45,support_contact
1153-GNOLC,2023-03-18,39.1,support_contact
3298-QEICA,2024-01-12,34.6,balance_check
0788-DXBFY,2021-02-26,19.55,transfer
3597-YASZG,2020-03-03,104.45,mobile_deposit
3496-LFSZU,2025-08-04,70.5,login
5242-UOWHD,2022-03-23,20.35,login
2482-CZGBB,2025-02-05,70.0,bill_pay
6479-SZPLM,2022-12-18,19.45,balance_check
8097-VBQTZ,2021-06-26,69.9,login
4500-HKANN,2024-01-12,59.7,transfer
9917-KWRBE,2022-07-21,78.35,balance_check
3420-ZDBMA,2025-07-05,71.45,transfer
2212-LYASK,2023-09-14,45.85,login
1393-IMKZG,2025-11-02,95.85,login
8069-RHUXK,2020-06-01,35.7,bill_pay
3398-GCPMU,2020-01-03,89.55,login
2908-WGAXL,2021-04-27,24.95,balance_check
3378-AJRAO,2022-04-22,24.85,support_contact
1013-QCWAM,2020-07-01,100.8,balance_check
0866-QLSIR,2023-02-16,64.4,balance_check
6050-FFXES,2020-04-02,105.35,bill_pay
7181-BQYBV,2025-11-02,102.45,bill_pay
0362-RAOQO,2022-08-20,19.65,login
9554-DFKIC,2023-06-16,54.45,transaction
5527-ACHSO,2025-01-06,70.5,transaction
0829-DDVLK,2024-09-08,20.1,bill_pay
1399-UBQIU,2025-01-06,69.35,login
1813-JLKWR,2020-08-30,19.8,transaction
0336-PIKEI,2020-01-03,74.4,login
7322-OCWHC,2020-01-03,93.05,login
9537-VHDTA,2025-11-02,51.2,login
4957-TIALW,2024-09-08,65.6,mobile_deposit
2054-PJOCK,2020-12-28,80.55,balance_check
9150-HEPMB,2021-04-27,52.7,login
9030-QGZNL,2025-04-06,20.85,mobile_deposit
6204-IEUXJ,2025-09-03,80.1,bill_pay
3126-WQMGH,2021-11-23,52.15,transaction
4529-CKBCL,2025-10-03,80.2,balance_check
2506-CLAKW,2025-06-05,98.15,support_contact
7176-WRTNX,2020-03-03,114.95,transaction
1583-IHQZE,2024-12-07,112.95,balance_check
5732-IKGQH,2021-08-25,104.45,support_contact
9239-GZHZE,2020-01-03,113.65,transaction
7205-BAIAD,2022-08-20,20.6,balance_check
0151-ONTOV,2025-11-02,70.9,transaction
4140-MUHUG,2025-09-03,86.85,transaction
0093-EXYQL,2022-08-20,91.55,support_contact
8064-RAVOH,2025-11-02,49.85,transaction
0219-QAERP,2023-06-16,19.8,transaction
0320-JDNQG,2024-01-12,99.85,support_contact
7180-PISOG,2025-11-02,74.5,bill_pay
9168-INPSZ,2022-04-22,104.15,login
3571-RFHAR,2020-07-31,109.15,transfer
0015-UOCOJ,2025-05-06,48.2,mobile_deposit
5334-AFQJB,2020-01-03,25.1,transfer
2754-SDJRD,2025-04-06,100.15,transfer
9578-VRMNM,2024-08-09,65.2,balance_check
1587-FKLZB,2020-07-01,99.5,login
6140-QNRQQ,2025-11-02,71.55,balance_check
8963-JLGJT,2025-09-03,55.9,login
4307-KTUMW,2021-07-26,93.9,support_contact
1465-LNTLJ,2025-04-06,64.4,support_contact
5440-FLBQG,2020-04-02,108.4,login
2135-DQWAQ,2025-07-05,85.3,transaction
4056-QHXHZ,2020-01-03,107.45,bill_pay
7470-MCQTK,2024-11-07,48.75,transaction
7488-MXJIV,2025-08-04,85.65,bill_pay
7401-JIXNM,2021-06-26,91.3,balance_check
9339-FIIJL,2020-01-03,85.95,bill_pay
2027-FECZV,2024-12-07,106.7,balance_check
2672-DZUOY,2025-11-02,25.15,support_contact
4706-DGAHW,2025-11-02,45.2,transfer
3870-MQAMG,2021-06-26,110.35,support_contact
6670-MFRPK,2020-04-02,79.2,support_contact
6177-PEVRA,2021-12-23,55.5,transfer
4800-CZMPC,2021-12-23,103.25,bill_pay
4813-HQMGZ,2025-04-06,90.25,bill_pay
7579-KKLOE,2020-02-02,91.25,balance_check
7377-DMMRI,2025-10-03,47.8,transaction
8402-EIVQS,2020-06-01,100.9,balance_check
4947-DSMXK,2023-02-16,97.7,transaction
7245-NIIWQ,2025-09-03,69.85,support_contact
0002-ORFBO,2025-03-07,65.6,transfer
3324-OIRTO,2020-02-02,104.65,support_contact
5414-OFQCB,2021-03-28,90.45,login
4967-WPNCF,2020-01-03,63.7,bill_pay
8552-OBVRU,2021-12-23,104.5,transaction
8499-BRXTD,2024-06-10,20.1,balance_check
9154-QDGTH,2022-05-22,104.3,transfer
8197-BFWVU,2020-01-03,93.25,transaction
2577-GVSIL,2023-01-17,73.45,balance_check
9367-OIUXP,2025-08-04,20.7,bill_pay
6770-UAYGJ,2021-11-23,25.25,support_contact
6463-HHXJR,2020-02-02,100.5,bill_pay
7928-VJYAB,2025-01-06,90.6,mobile_deposit
1187-WILMM,2020-09-29,89.4,login
9776-OJUZI,2020-07-31,95.45,mobile_deposit
1306-RPWXZ,2021-11-23,20.45,transfer
8949-JTMAY,2023-07-16,98.6,transaction
2774-LVQUS,2024-09-08,83.05,transfer
3097-PYWXL,2025-08-04,19.95,support_contact
2266-SJNAT,2020-01-03,109.15,balance_check
0869-PAPRP,2023-10-14,85.7,bill_pay
4238-JSSWH,2023-01-17,102.05,mobile_deposit
2972-YDYUW,2021-03-28,94.7,mobile_deposit
1104-FEJAM,2023-08-15,64.4,support_contact
2809-ILCYT,2023-11-13,26.8,mobile_deposit
5499-ECUTN,2022-01-22,66.05,support_contact
4981-FLTMF,2021-03-28,65.2,transfer
9121-PHQSR,2024-08-09,85.05,bill_pay
3113-IWHLC,2025-07-05,55.8,transaction
3211-ILJTT,2024-07-10,70.4,balance_check
4612-THJBS,2021-04-27,104.75,transaction
4277-BWBML,2020-01-03,19.95,transfer
4094-NSEDU,2024-03-12,94.25,balance_check
0234-TEVTT,2021-12-23,45.0,mobile_deposit
4304-TSPVK,2020-05-02,114.9,login
1552-AAGRX,2023-06-16,106.4,transfer
2637-FKFSY,2025-09-03,46.1,transfer
9796-MVYXX,2024-10-08,39.7,bill_pay
7874-ECPQJ,2025-08-04,20.05,transaction
0020-INWCK,2020-02-02,95.75,transfer
7089-RKVSZ,2025-04-06,24.4,transfer
2683-JXWQQ,2020-11-28,33.6,mobile_deposit
9548-ZMVTX,2020-01-03,90.45,mobile_deposit
8739-XNIKG,2025-07-05,84.0,balance_check
9755-JHNMN,2021-11-23,67.4,support_contact
3981-QSVQI,2025-04-06,19.7,support_contact
2789-HQBOU,2025-09-03,80.35,login
9424-CMPOG,2025-03-07,19.6,support_contact
5067-WJEUN,2020-06-01,54.2,bill_pay
3450-WXOAT,2022-02-21,45.2,login
9251-WNSOD,2020-06-01,75.1,balance_check
6974-DAFLI,2021-05-27,19.7,mobile_deposit
2616-UUTFK,2023-03-18,72.75,support_contact
7064-JHXCE,2020-10-29,20.05,transaction
5103-MHMHY,2025-11-02,45.95,mobile_deposit
7989-AWGEH,2021-11-23,39.2,bill_pay
4373-VVHQL,2025-11-02,44.75,mobile_deposit
4559-UWIHT,2024-10-08,82.65,bill_pay
7268-IGMFD,2024-06-10,93.9,bill_pay
1846-XWOQN,2025-11-02,70.15,bill_pay
0235-KGSLC,2025-11-02,85.55,balance_check
6650-BWFRT,2020-01-03,117.15,bill_pay
9570-KYEUA,2020-08-30,99.25,bill_pay
6993-YGFJV,2020-04-02,112.55,transaction
2712-SYWAY,2025-11-02,25.7,login
0730-BGQGF,2020-02-02,90.3,transfer
5498-IBWPI,2020-07-01,49.4,login
9101-NTIXF,2025-10-03,19.4,bill_pay
0013-SMEOE,2020-02-02,109.7,transaction
9314-QDMDW,2025-01-06,61.25,mobile_deposit
9308-ANMVE,2022-01-22,55.3,transaction
2884-GBPFB,2023-01-17,70.3,bill_pay
3757-NJYBX,2023-04-17,106.35,transaction
3413-DHLPB,2020-12-28,103.75,support_contact
7649-PHJVR,2025-01-06,19.5,transaction
6114-TCFID,2023-07-16,39.5,bill_pay
3787-TRIAL,2024-03-12,26.05,balance_check
2573-GYRUU,2021-12-23,91.05,support_contact
5156-UMKOW,2025-09-03,29.65,transaction
1247-QBVSH,2022-05-22,50.2,transfer
6734-GMPVK,2025-07-05,105.3,transfer
9822-OAOVB,2025-11-02,55.45,transaction
6161-ERDGD,2020-02-02,85.45,balance_check
1226-JZNKR,2025-04-06,19.8,mobile_deposit
7318-EIVKO,2025-04-06,59.25,bill_pay
3771-PZOBW,2024-04-11,90.7,transfer
5136-KCKGI,2023-03-18,103.7,mobile_deposit
8231-BSWXX,2020-02-02,79.05,transaction
6486-LHTMA,2023-05-17,90.7,mobile_deposit
4083-BFNYK,2022-10-19,95.0,support_contact
3722-WPXTK,2025-11-02,88.35,login
7389-KBFIT,2025-10-03,30.25,transfer
7176-WIONM,2024-12-07,49.85,transaction
5141-ZUVBH,2025-03-07,93.0,bill_pay
1089-HDMKP,2025-01-06,54.55,balance_check
7623-HKYRK,2025-06-05,19.7,support_contact
0310-SUCIN,2020-02-02,84.8,transaction
5197-PYEPU,2022-06-21,94.45,bill_pay
2929-ERCFZ,2025-04-06,94.2,balance_check
7548-SEPYI,2025-07-05,96.25,balance_check
8835-VSDSE,2025-10-03,70.7,transaction
6619-RPLQZ,2022-03-23,20.85,support_contact
3275-RHRNE,2023-08-15,60.0,mobile_deposit
3503-TYDAY,2022-05-22,80.45,mobile_deposit
6901-GOGZG,2020-12-28,84.95,balance_check
1623-NLDOT,2022-06-21,33.55,mobile_deposit
7021-XSNYE,2025-05-06,49.65,login
9621-OUPYD,2023-11-13,20.2,balance_check
9898-KZQDZ,2022-08-20,94.55,balance_check
8982-NHAVY,2023-09-14,100.5,bill_pay
4307-KWMXE,2025-02-05,35.75,mobile_deposit
0141-YEAYS,2023-09-14,86.45,support_contact
2450-ZKEED,2025-01-06,53.8,balance_check
3694-DELSO,2025-08-04,38.55,support_contact
3893-JRNFS,2020-05-02,39.9,login
9603-OAIHC,2025-11-02,70.05,bill_pay
1133-KXCGE,2024-06-10,20.1,transaction
5236-PERKL,2021-03-28,112.95,support_contact
0142-GVYSN,2023-10-14,20.3,balance_check
1049-FYSYG,2024-07-10,35.65,login
7854-FOKSF,2025-11-02,35.9,transfer
2519-FAKOD,2022-10-19,99.25,login
8406-LNMHF,2021-01-27,82.95,login
1821-BUCWY,2023-06-16,55.65,bill_pay
8263-JQAIK,2025-10-03,24.45,transaction
0023-UYUPN,2021-10-24,25.2,transfer
8314-DPQHL,2025-03-07,50.8,mobile_deposit
1465-WCZVT,2025-09-03,19.65,mobile_deposit
9481-SFCQY,2024-10-08,59.8,support_contact
6360-SVNWV,2023-05-17,73.55,login
0567-GGCAC,2025-05-06,61.4,bill_pay
7089-IVVAZ,2025-04-06,103.35,bill_pay
8884-MRNSU,2024-07-10,19.9,mobile_deposit
2171-UDMFD,2023-04-17,19.45,support_contact
9050-IKDZA,2025-10-03,81.5,support_contact
2205-YMZZJ,2025-05-06,84.8,support_contact
9802-CAQUT,2020-01-03,109.55,transfer
1254-IZEYF,2023-05-17,99.95,transaction
0187-WZNAB,2023-09-14,74.4,transfer
9492-TOKRI,2024-06-10,90.0,balance_check
1475-VWVDO,2025-05-06,74.9,balance_check
9221-OTIVJ,2024-10-08,104.85,transaction
1357-MVDOZ,2025-01-06,59.65,mobile_deposit
7602-MVRMB,2020-01-03,110.45,transaction
3325-FUYCG,2023-08-15,106.1,bill_pay
5908-QMGOE,2024-09-08,74.2,balance_check
1197-BVMVG,2025-08-04,74.45,login
5406-KGRMX,2020-02-02,24.55,login
8481-YYXWG,2025-07-05,89.35,mobile_deposit
5968-HYJRZ,2022-01-22,24.55,bill_pay
5198-EFNBM,2021-03-28,90.65,transfer
7516-GMHUV,2021-10-24,105.05,bill_pay
7140-ADSMJ,2025-04-06,20.45,login
2230-XTUWL,2021-12-23,19.55,login
7706-YLMQA,2020-03-03,19.7,balance_check
2585-KTFRE,2025-11-02,70.45,bill_pay
7994-UYIVZ,2025-04-06,85.65,bill_pay
2609-IAICY,2025-11-02,77.15,login
1740-CSDJP,2025-11-02,35.25,transfer
7717-BICXI,2020-12-28,20.55,mobile_deposit
6559-RAKOZ,2021-11-23,97.95,support_contact
2636-OHFMN,2025-08-04,48.55,mobile_deposit
4716-MRVEN,2023-07-16,20.0,bill_pay
2143-LJULT,2020-06-01,25.25,mobile_deposit
1323-OOEPC,2021-07-26,98.4,login
3200-MNQTF,2020-06-01,70.9,login
6164-HXUGH,2025-06-05,19.85,bill_pay
5630-IXDXV,2022-01-22,106.35,bill_pay
0320-DWVTU,2021-07-26,99.5,support_contact
9135-MGVPY,2020-04-02,84.7,support_contact
1212-GLHMD,2025-09-03,86.05,balance_check
7878-JGDKK,2025-08-04,44.55,bill_pay
1088-AUUZZ,2021-04-27,75.85,transfer
0397-GZBBC,2021-01-27,93.85,mobile_deposit
6614-YWYSC,2020-11-28,25.0,bill_pay
9588-OZDMQ,2025-10-03,45.0,transaction
7641-EUYET,2022-02-21,100.7,balance_check
6476-EPYZR,2024-12-07,20.5,transaction
9921-ZVRHG,2024-10-08,80.45,login
1174-FGIFN,2023-08-15,90.45,support_contact
6620-HVDUJ,2023-12-13,60.45,mobile_deposit
4701-MLJPN,2023-05-17,55.25,bill_pay
1032-MAELW,2020-05-02,78.45,transaction
7641-TQFHN,2022-09-19,100.55,mobile_deposit
1552-TKMXS,2022-06-21,20.35,login
9206-GVPEQ,2024-11-07,54.45,support_contact
8622-ZLFKO,2025-06-05,90.75,transfer
1596-BBVTG,2023-01-17,75.35,balance_check
6188-UXBBR,2022-10-19,20.25,mobile_deposit
2333-KWEWW,2024-06-10,20.05,mobile_deposit
5702-SKUOB,2025-08-04,19.6,transfer
1134-YWTYF,2023-09-14,53.8,mobile_deposit
6061-GWWAV,2022-07-21,70.2,login
0679-TDGAK,2021-10-24,75.5,login
6585-WCEWR,2020-01-03,20.35,transfer
9067-YGSCA,2020-03-03,26.05,balance_check
9067-SQTNS,2022-04-22,20.6,bill_pay
8433-WXGNA,2025-10-03,75.7,transaction
1776-SPBWV,2023-02-16,20.1,bill_pay
8735-SDUFN,2020-01-03,24.3,mobile_deposit
9668-PUGNU,2020-02-02,24.5,transaction
9405-GPBBG,2020-08-30,110.5,transfer
1926-QUZNN,2020-01-03,25.25,transfer
3707-GNWHM,2025-11-02,74.25,balance_check
7016-NVRIC,2023-07-16,90.1,transaction
5829-NVSQN,2024-01-12,68.75,login
9565-AXSMR,2021-08-25,19.2,transaction
8922-LIEGH,2023-11-13,89.7,mobile_deposit
8869-LIHMK,2020-08-30,115.1,login
8245-UMPYT,2024-08-09,96.4,support_contact
5186-SAMNZ,2025-11-02,69.5,support_contact
0447-RXSGD,2023-12-13,99.65,support_contact
4927-WWOOZ,2025-10-03,91.45,transfer
5788-YPOEG,2023-02-16,84.75,transaction
5373-SFODM,2022-12-18,85.25,support_contact
0661-KBKPA,2021-07-26,78.75,bill_pay
9081-WWXKP,2022-01-22,20.25,balance_check
0784-ZQJZX,2020-01-03,19.9,bill_pay
3133-PZNSR,2020-01-03,97.75,support_contact
5766-ZJYBB,2025-11-02,19.4,balance_check
8931-GJJIQ,2025-03-07,83.3,mobile_deposit
4277-PVRAN,2025-04-06,80.1,bill_pay
0022-TCJCI,2022-03-23,62.7,transaction
0722-SVSFK,2025-05-06,100.4,transaction
3612-YVGSJ,2020-02-02,24.45,bill_pay
9825-YCXWZ,2022-07-21,101.1,support_contact
5397-NSKQG,2020-06-01,50.9,transaction
8565-HBFNN,2020-04-02,107.2,mobile_deposit
2000-DHJUY,2020-03-03,92.2,login
0203-HHYIJ,2023-11-13,25.3,support_contact
8670-ERCJH,2020-01-03,113.4,mobile_deposit
7758-UJWYS,2023-02-16,40.55,balance_check
2050-ONYDQ,2020-07-31,26.0,mobile_deposit
7055-JCGNI,2020-03-03,111.95,support_contact
0739-UUAJR,2020-01-03,53.8,balance_check
4826-DXMUP,2023-01-17,72.1,support_contact
0952-KMEEH,2024-11-07,98.15,transaction
7285-KLOTR,2024-12-07,78.85,login
0654-PQKDW,2020-10-29,70.75,support_contact
7175-NTIXE,2023-11-13,76.15,support_contact
7963-SHNDT,2021-08-25,39.1,transaction
9796-BPKIW,2025-04-06,69.95,transfer
0188-GWFLE,2025-10-03,20.05,transaction
8129-GMVGI,2021-04-27,20.05,balance_check
2882-DDZPG,2024-12-07,19.45,transaction
3547-LQRIK,2022-01-22,26.9,transaction
9137-NOQKA,2025-10-03,19.2,login
5843-TTHGI,2024-06-10,50.0,transaction
1849-RJYIG,2025-04-06,60.0,support_contact
8868-GAGIO,2022-03-23,84.55,login
4061-UKJWL,2025-09-03,45.45,bill_pay
5380-XPJNZ,2022-10-19,20.05,transfer
8263-QMNTJ,2020-01-03,115.55,login
8178-EYZUO,2022-02-21,93.7,balance_check
3230-JCNZS,2020-02-02,99.0,bill_pay
0277-ORXQS,2020-07-01,50.55,login
5130-IEKQT,2023-11-13,105.95,login
3230-WYKIR,2024-06-10,82.0,transfer
7996-BPXHY,2024-11-07,25.0,support_contact
3227-WLKLI,2020-07-31,91.55,balance_check
0407-BDJKB,2020-12-28,95.75,mobile_deposit
2266-FUBDZ,2024-09-08,19.35,mobile_deposit
8237-ULIXL,2020-01-03,24.85,login
9600-UDOPK,2023-06-16,94.05,transaction
8216-AZUUZ,2022-06-21,100.4,balance_check
9153-BTBVV,2020-02-02,25.0,bill_pay
4074-SJFFA,2025-11-02,54.75,transaction
3269-ATYWD,2022-09-19,95.65,transaction
5186-PEIZU,2023-01-17,19.25,balance_check
1074-AMIOH,2021-07-26,108.25,support_contact
4910-GMJOT,2025-11-02,94.6,login
0354-WYROK,2023-05-17,98.9,login
4361-FEBGN,2021-12-23,20.15,login
7748-UMTRK,2023-06-16,101.3,login
0380-ZCSBI,2025-02-05,20.0,mobile_deposit
7145-FEJWU,2024-12-07,105.3,login
6463-MVYRY,2021-03-28,69.85,mobile_deposit
3969-JQABI,2021-02-26,65.25,mobile_deposit
9624-EGDEQ,2022-11-18,19.8,support_contact
1051-EQPZR,2022-04-22,19.6,login
5849-ASHZJ,2023-09-14,20.05,transfer
5780-INQIK,2025-04-06,49.4,bill_pay
7576-OYWBN,2025-09-03,76.05,transaction
4526-ZJJTM,2023-11-13,88.4,mobile_deposit
8384-FZBJK,2021-03-28,100.6,balance_check
3750-RNQKR,2024-12-07,19.45,balance_check
0962-CQPWQ,2020-10-29,20.3,bill_pay
3096-YXENJ,2020-07-31,107.65,balance_check
1265-BCFEO,2020-02-02,80.45,transfer
5837-LXSDN,2024-03-12,58.85,balance_check
5945-AZYHT,2020-02-02,109.6,transaction
8325-QRPZR,2025-05-06,75.15,transaction
6384-VMJHP,2020-01-03,73.0,mobile_deposit
2262-SLNVK,2025-11-02,70.1,login
7730-CLDSV,2020-01-03,98.65,support_contact
1135-HIORI,2020-08-30,111.45,transfer
0164-APGRB,2020-01-03,114.9,mobile_deposit
6481-ESCNL,2023-07-16,100.55,transfer
1790-NESIO,2024-11-07,20.4,login
1550-EENBN,2023-05-17,104.35,balance_check
5539-TMZLF,2025-11-02,69.75,balance_check
4323-SADQS,2025-05-06,34.5,support_contact
4446-BZKHU,2020-11-28,105.55,login
5202-IVJNU,2022-09-19,30.1,mobile_deposit
5976-JCJRH,2025-02-05,70.3,support_contact
8198-RKSZG,2024-10-08,80.45,login
0137-OCGAB,2025-11-02,80.2,bill_pay
3351-NQLDI,2020-06-01,94.35,transaction
9297-EONCV,2020-01-03,91.35,support_contact
7593-JNWRU,2025-06-05,44.6,support_contact
4588-YBNIB,2025-11-02,19.6,mobile_deposit
1069-QJOEE,2023-11-13,19.9,transfer
3336-JORSO,2023-03-18,110.45,bill_pay
7799-DSEWS,2024-06-10,68.35,mobile_deposit
8766-PAFNE,2020-02-02,79.1,login
5315-CKEQK,2023-08-15,51.0,login
3130-ICDUP,2025-10-03,80.55,login
0820-FNRNX,2024-07-10,66.7,login
0880-FVFWF,2021-04-27,86.4,transfer
4611-ANLQC,2020-12-28,50.05,bill_pay
4213-HKBJO,2023-03-18,25.7,balance_check
2792-LSHWX,2025-11-02,83.4,transaction
5028-GZLDO,2025-10-03,70.7,transfer
0014-BMAQU,2020-09-29,84.65,transfer
6861-XWTWQ,2025-05-06,99.25,balance_check
9018-PCIOK,2021-05-27,64.75,balance_check
4837-QUSFT,2020-07-31,100.15,transaction
6877-TJMBR,2025-11-02,84.8,transaction
9953-ZMKSM,2020-09-29,25.25,balance_check
0907-HQNTS,2020-03-03,113.0,login
7665-NKLAV,2022-12-18,40.65,transfer
6769-DCQLI,2021-08-25,105.0,mobile_deposit
2433-KMEAS,2024-02-11,54.45,transaction
4391-LNRXK,2024-02-11,94.95,transaction
8250-ZNGGW,2025-07-05,59.9,balance_check
2195-ZRVAX,2022-01-22,85.3,bill_pay
3550-SAHFP,2023-03-18,83.35,mobile_deposit
2011-TRQYE,2024-06-10,33.5,mobile_deposit
8562-GHPPI,2025-11-02,19.8,transaction
5893-PYOLZ,2021-04-27,81.8,login
4986-MXSFP,2025-10-03,20.0,bill_pay
6131-FOYAS,2023-01-17,59.6,mobile_deposit
3027-YNWZU,2020-08-30,25.0,transaction
5609-IMCGG,2024-09-08,84.35,mobile_deposit
4873-ILOLJ,2023-12-13,90.35,support_contact
4727-MCYZG,2025-11-02,55.55,bill_pay
9481-WHGWY,2020-03-03,75.35,bill_pay
2725-KXXWT,2025-11-02,90.75,support_contact
9565-DJPIB,2025-08-04,89.6,transfer
4328-VUFWD,2022-09-19,59.3,support_contact
3301-LSLWQ,2023-07-16,66.1,balance_check
7473-ZBDSN,2024-10-08,18.8,balance_check
3166-PNEOF,2020-11-28,86.45,transaction
5639-NTUPK,2024-11-07,52.1,bill_pay
8780-YRMTT,2020-07-01,47.4,transfer
8348-HFYIV,2025-10-03,49.25,transfer
5140-FOMCQ,2021-01-27,109.15,mobile_deposit
6242-SGYTS,2020-10-29,94.95,mobile_deposit
8166-ORCHU,2023-03-18,93.55,support_contact
8414-OOEEL,2020-07-01,79.5,transfer
8454-AATJP,2020-01-03,115.05,support_contact
6849-WLEYG,2025-11-02,19.75,support_contact
4659-NZRUF,2024-05-11,95.15,mobile_deposit
4531-AUZNK,2021-09-24,95.15,bill_pay
4191-XOVOM,2020-09-29,105.4,support_contact
2150-OEGBV,2023-09-14,20.1,login
8429-XIBUM,2024-02-11,101.35,bill_pay
1855-CFULU,2025-08-04,20.05,transfer
4878-BUNFV,2022-06-21,20.7,transfer
1872-EBWSC,2023-07-16,20.35,support_contact
2608-BHKFN,2025-08-04,70.05,bill_pay
